cod_cli;razao;endereco;uf;cidade;bairro;cep;telefone;cnpj;insc;canal;hierarquia
5485582;L F Schimidt Me;R das Hortencias 632;MT;Sinop;Jardim Paraiso;78556-134;1;2,17E+13;135651891;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5485606;Paloma Maria Jordao Me;Av das Palmeiras 40, Qd 03;MT;Cuiaba;Jardim Imperial;78075-850;1;2,45E+13;136236600;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5485645;Simoni A O Santos;Av Paulista SN, Qd6Lt20;MT;Sinop;Jardim Paulista;78556-836;1;2,03E+13;135427215;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5491081;Maringa Prods Alimenticios Eireli M;Av Juliao de Brito 511, Qd03 Lt02;MT;Varzea Grande;Jardim Maringa;78120-400;1;2,46E+13;136248250;5534716;L6 BRNC BK CO Agil Trd e Dms
5491082;Supermercado Itororo Ltda Me;Rua Tenente Horta Barbosa SN;MT;Varzea Grande;Marajoara;78138-660;1;2,46E+13;136248721;5534716;L6 BRNC BK CO Agil Trd e Dms
5491137;Valtemildes Aguilar Da Rocha Rca Me;R J 22, Qd 5;MT;Cuiaba;Parque Atalaia;78095-100;1;2,25E+13;136282130;5534716;L6 BRNC BK CO Agil Trd e Dms
5492040;Rodrigo Faria Souza;R Do DNER 03, Lt 3 Qd 1;MT;Varzea Grande;Mapim;78155-300;1;1,45E+13;134382358;5534716;L6 BRNC BK CO Agil Trd e Dms
5492187;J L Fernandes Da Silva ME;Avenida Araponga 533;MT;Rondonopolis;Loteamento Pedra Noventa;78746-511;1;1,53E+13;134495934;5534716;L6 BRNC BK CO Agil Trd e Dms
5492197;Imperio Sul Com Prod Alim Ltda ME;Rodovia Br 364 SN;MT;Rondonopolis;Areas Perifericas;78700-970;1;1,45E+13;134399455;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5495266;R E Morais E Pereira Pinto Ltda ME;R Mario Raseira Leining 531;MT;Alta Floresta;Setor F;78580-000;1;1,98E+13;135342481;5534712;L6 BRNC BK CO Agil Far B
5495366;Lenir Rosa Gomes;Av Rotary Inter 322;MT;Rondonopolis;Vila Sao Sebastiao II;78730-289;1;1,18E+13;133922880;5534716;L6 BRNC BK CO Agil Trd e Dms
5495999;RR Com De Prods Alimenticios Ltda;R Fortaleza 18;MT;Alta Floresta;Cidade Alta;78580-000;1;7,09E+12;132928302;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5496239;Jaine Dobre Martins;Rod Br 174 1, Km 420;MT;Comodoro;Distrito Industrial;78310-000;1;2,61E+13;136481655;5534716;L6 BRNC BK CO Agil Trd e Dms
5496308;I A Da Silva E Cia Ltda;Av Oscar Zaiden De Menezes SN;MT;Novo Sao Joaquim;Centro;78625-000;1;2,11E+13;135557658;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5497191;Supermercado Du Bairro EIRELI ME;R Cuiaba SN, Qd5Lt24 25;MT;Varzea Grande;Capao Do Pequi;78134-262;1;2,48E+13;136307868;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5497193;Sony Atacadao EIRELI;Av Dr Isaias Pinheiro 380;PA;Novo Progresso;Santa Luzia;68193-000;1;1,79E+13;154055069;5534707;L6 BRNC BK CO Agil AS 5
5500425;Aripuana Com De Combustiveis Ltda;Av Dardanellos 168;MT;Aripuana;Vila Operaria;78325-000;1;1,21E+12;131698753;5534708;L6 BRNC BK CO Agil Trd e Cnv
5500446;Marilei Apar Salvaterra;R Jp 01 134;MT;Aripuana;Jardim Planalto;78325-000;1;1,26E+13;134039866;5534716;L6 BRNC BK CO Agil Trd e Dms
5508098;Rc Panificadora Confeitaria Ltda ME;Avenida Dois Mil 2568;MT;Colniza;Centro;78335-000;1;9,64E+12;133568695;5534716;L6 BRNC BK CO Agil Trd e Dms
5508104;Restaurante Payol Ltda ME;R 21 De Abril 736, A;MT;Aripuana;Centro;78325-000;1;9,34E+12;133501582;5534716;L6 BRNC BK CO Agil Trd e Dms
5508282;Supermercado Paredao Ltda Me;R Governador Valada 369, Qd167 Lt19;MT;Cuiaba;Altos Da Serra I;78052-334;1;2,88E+13;137039166;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5508581;Adeilton Alves Brito;Av Quatro Marcos 655, Armz;MT;Sao Jose Dos Quatro Marcos;Jardim Bela Vista;78285-000;1;2,89E+13;137023022;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5509121;I De Souza Bispo EIRELI EPP;Avenida Boa Vista 2439;MT;Lambari D Oeste;Fluminense;78278-000;1;2,34E+13;136069983;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5509840;Crislaine Aparecida Da Rocha Maciel;R Mogno SN;MT;Aripuana;Centro Conselvan;78325-000;1;2,72E+13;136747078;5534716;L6 BRNC BK CO Agil Trd e Dms
5509841;Gerri L Alves Me;Avenida Dez De Janeiro SN, Loja;MT;Aripuana;Conselvan;78325-000;1;2,84E+13;136978860;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5509860;Ivani Da Silva;Rua 31 De Dezembro 676;MT;Aripuana;Centro;78325-000;1;1,46E+13;134401336;5534716;L6 BRNC BK CO Agil Trd e Dms
5509903;Gino Cesar Souza Vieira;Rod Br Mt 170 Km 38 SN;MT;Colniza;Zona Rural;78335-000;1;2,18E+13;135667305;5534716;L6 BRNC BK CO Agil Trd e Dms
5509904;Alves Dos Santos & Santos Ltda Me;Rua 31 De Dezembro 663;MT;Aripuana;Centro;78325-000;1;2,63E+13;136507891;5534716;L6 BRNC BK CO Agil Trd e Dms
5510727;Luana Dist De Bebidas Ltda Epp;R Dr Sebastiao Paulo Da Silva 487;MT;Aripuana;Centro;78325-000;1;5,91E+12;132553163;5534716;L6 BRNC BK CO Agil Trd e Dms
5510741;Bernadete Aparecida Lovo Correa;R Maria Paz Passarinho 1188;MT;Aripuana;Cidade Alta;78325-000;1;2,00E+13;135363233;5534716;L6 BRNC BK CO Agil Trd e Dms
5510745;Daniel Bispo J Filho;R Sete De Setembro SN, Terreo;MT;Aripuana;Centro;78325-000;1;2,85E+13;136966926;5534716;L6 BRNC BK CO Agil Trd e Dms
5510751;Gilmar V R Da Silva;Rua Etr Uirapuru SN, Km 40;MT;Campos De Julio;Alto Juruena;78307-000;1;2,68E+13;131277561;5534716;L6 BRNC BK CO Agil Trd e Dms
5510780;Super Pontal Com Alimentos Ltda;Avenida Universitaria 174;MT;Pontal Do Araguaia;Joao Rocha;78698-000;1;2,41E+13;136124348;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5510786;Mercado Cerrado Ltda;R Campo Verde 1238, S;MT;Lucas Do Rio Verde;Jardim Cerrado;78455-000;1;2,71E+13;136717136;5534708;L6 BRNC BK CO Agil Trd e Cnv
5510795;E R Tagliari Me;Avenida Olacyr Franci 169, NW Sl 01;MT;Campo Novo Do Parecis;Setor Industrial;78360-000;1;8,47E+12;133300889;5534716;L6 BRNC BK CO Agil Trd e Dms
5511161;Oderlei Goncalves De Oliveira ME;R Guajuvira 486, NE;MT;Campo Novo Do Parecis;Alvorada;78360-000;1;5,77E+12;135718643;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5511164;Elza Custodio;R Marechal Candido Ron 450, Setor E;MT;Campos De Julio;Centro;78307-000;1;2,80E+13;136902073;5534716;L6 BRNC BK CO Agil Trd e Dms
5511205;Sergio Dias De Castro;Av Dois De Dezembro 933, Sl A;MT;Aripuana;Centro;78325-000;1;1,50E+13;134451066;5534716;L6 BRNC BK CO Agil Trd e Dms
5511206;Eliana Lucia Bes Gobbi EIRELI ME;Av Bahia 400, E;MT;Lucas Do Rio Verde;Rio Verde;78455-000;1;2,82E+13;136934315;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5511207;S G M Pereira Marcenaria ME;R Vereador Enio Fernandes Leite SN;MT;Vila Bela Da Santissima Trindade;Centro;78245-000;1;1,10E+13;133752119;5534716;L6 BRNC BK CO Agil Trd e Dms
5511212;Keila Cristina Padilha De Moraes;R Uirapuru 1194, Nw;MT;Campo Novo Do Parecis;Jardim Das Palmeiras;78360-000;1;2,49E+13;136326552;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5511215;Luciano Vicente Dos Santos;R Das Hortencias SN, Q16L5 Casa;MT;Aripuana;Jardim Parana;78325-000;1;1,57E+13;134565762;5534716;L6 BRNC BK CO Agil Trd e Dms
5511216;Leonice Maria Heinen De Oliveira;Av Dos Ingas 441;MT;Sinop;Jardim Paraiso;78556-178;1;2,20E+13;136626319;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5511219;Elizabete Ericka Alves De Souza;Av Lucio Mendonca Primo 776;MT;Itiquira;Jardim Natal;78790-000;1;2,85E+13;136969585;5534716;L6 BRNC BK CO Agil Trd e Dms
5511224;Felipe Ferreira Da Silva;R Das Sucupiras 674, St S Qd36;MT;Tangara Da Serra;Jd Dos Ipes;78300-000;1;1,36E+13;134223675;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5511226;Dariela Regina Souza Cruz;R Marfins 483, Setor S;MT;Tangara Da Serra;Jardim Dos Ipes;78300-000;1;2,50E+13;136344801;5534716;L6 BRNC BK CO Agil Trd e Dms
5511241;Juchem E Cia Ltda EPP;Av Pres Tancredo De 570, N Lt 1 A 3;MT;Tangara Da Serra;Jardim Tanaka;78300-000;1;1,88E+13;135114632;5534716;L6 BRNC BK CO Agil Trd e Dms
5511242;Eduardo Opolski ME;R Celso Rosa Lima 371, E;MT;Tangara Da Serra;Centro;78300-000;1;1,40E+13;134294530;5534716;L6 BRNC BK CO Agil Trd e Dms
5513847;Wanderlei Dos Santos Barros Me;R H SN, Qd 8 Lt 4;MT;Varzea Grande;Cohab Asa Branca;78150-384;1;1,15E+13;133858871;5534708;L6 BRNC BK CO Agil Trd e Cnv
5513865;Prime Com Combustiveis Eireli Me;Av Brasil 255, Setor S;MT;Tangara Da Serra;Centro;78300-000;1;2,74E+13;136835368;5534708;L6 BRNC BK CO Agil Trd e Cnv
5513866;Marli Franco Lencina;R Gumercindo Antoniett 487, Setor W;MT;Tangara Da Serra;Jardim Parati;78300-000;1;1,51E+13;134462300;5534716;L6 BRNC BK CO Agil Trd e Dms
5513881;Marcos Morais Silva Me;Av Mato Grosso SN, Qd20 Lt20;MT;Alto Garcas;Boa Esperanca;78770-000;1;2,26E+13;135815916;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515039;Carmem Helena Da Silva;R Das Mangueiras 292;MT;Colniza;Centro;78335-000;1;1,58E+13;134585356;5534716;L6 BRNC BK CO Agil Trd e Dms
5515045;J C De Oliveira Supermercado ME;R Diamantina SN, Qd 139 Lt1;MT;Barra Do Garcas;Jardim Nova Barra;78600-000;1;2,75E+13;136810616;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515886;Nova E Prods Alimenticios Ltda ME;Av Eduardo Gomes 2194, Qd 77;MT;Varzea Grande;Jardim Costa Verde;78128-000;1;2,46E+13;137032188;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515887;Espaco Vip Com Alimentos Ltda ME;Rodovia Mario Andreazza 03;MT;Varzea Grande;Mapim;78143-450;1;1,48E+13;136530150;5534708;L6 BRNC BK CO Agil Trd e Cnv
5515888;Elizabeth De Oliveira Comercio ME;R A 12 2853;MT;Rondonopolis;Vila Olinda;78750-714;1;1,96E+13;135343844;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5515892;Helionor Da Silva Souza ME;Av Ida Bianchi 242;MT;Sinop;Residencial Sabrina;78559-794;1;1,38E+13;136651208;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515893;Mercado Renascer EIRELI;Avenida Dr Ilsao De 620, Sala 1 E 2;MT;Sinop;Jardim Das Acacias;78559-899;1;2,71E+13;136730558;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515894;Mercado Independencia EIRELI;R Municipal SN;MT;Vila Bela Da Santissima Trindade;Centro;78245-000;1;2,51E+13;136411029;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515895;Prime Sabores Rodo Service Ltda ME;Rua B SN, AnexoPosto;MT;Rondonopolis;Parque Ind Intermodal Roo;78746-860;1;2,83E+13;136946801;5534708;L6 BRNC BK CO Agil Trd e Cnv
5515899;Coml Amazonia De Petroleo Ltda;R Mq De Pombal SN, Qd 18;MT;Cuiaba;Morada Dos Nobres;78068-100;1;9,00E+12;136505180;5534708;L6 BRNC BK CO Agil Trd e Cnv
5515900;Granja & Santos Ltda;Avenida Rio Branco 1158;MT;Ipiranga Do Norte;Centro;78578-000;1;2,77E+13;136861130;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5515902;SC Conveniencia Restaurante EIRELI;R Joao Pedro Morei 6327, Chacara41B;MT;Sinop;Area Rural De Sinop;78559-899;1;2,81E+13;136918581;5534716;L6 BRNC BK CO Agil Trd e Dms
5515903;Felizardo De O Mazeiro Ltda ME;Av Dos Ingas 2550;MT;Sinop;Setor Comercial;78550-124;1;2,76E+13;137017839;5534716;L6 BRNC BK CO Agil Trd e Dms
5515904;Alexandre De Oliveira Bento ME;Av Dos Pinheiros 2092;MT;Sinop;Jardim Das Oliveiras;78552-409;1;2,89E+13;137031807;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515905;Maria Pinheiro De Lima;R Filadelfia 199;MT;Sinop;Jardim Umuarama;78558-281;1;1,69E+13;134653963;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515906;Jolivan Dos Santos Figueiredo;Av William Morais Filho 367;MT;Rondonopolis;Jardim Primavera;78725-300;1;2,79E+13;136876935;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515907;Conveniencia Quatro Marcos EIRELI;Rod Mt 175 Km 35 SN;MT;Sao Jose Dos Quatro Marcos;Zona Urbana;78285-000;1;3,75E+13;134162897;5534716;L6 BRNC BK CO Agil Trd e Dms
5515909;Rafael Ramos Paco;Rua Rtt Marechal Candido Rondo 1065;MT;Claudia;Centro;78540-000;1;2,53E+13;136418007;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515976;Jose Carlos Ferreira;Av Santa Catarina 84;MT;Uniao Do Sul;Sao Luiz;78543-000;1;1,80E+13;134852427;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515978;Joelson Pereira Da Silva;R Manoel Nobre 13, Quadra 10;MT;Varzea Grande;Vila Pirineu;78125-440;1;2,87E+13;136998771;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5515979;Maria C Puro Rocha ME;Av Gov Julio Jose De Campos 2148;MT;Rondonopolis;Residencial Sagrada Familia;78735-330;1;1,98E+13;136718108;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5516057;Lucia Jandira Soares Tolfo;R das Azaleias 3003;MT;Sinop;Jardim das Palmeiras;78552-084;1;2,70E+13;136693822;5534716;L6 BRNC BK CO Agil Trd e Dms
5516058;Maria Elisa Santiago;R das Violetas 2265;MT;Sinop;Jardim das Violetas;78552-205;1;2,60E+13;136465501;5534716;L6 BRNC BK CO Agil Trd e Dms
5516061;Joao Carlos Ortiz Me;Rua Campos Sales 1241;MT;Claudia;Centro;78540-000;1;7,21E+12;134697928;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5516086;Marcelo A B Junior ME;Avenida Getulio Vargas 506;MT;Caceres;Centro;78200-000;1;2,52E+13;136999530;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5516114;E Reverdito Mercado Epp;Vila Triunfo SN, Km 120;MT;Pontes E Lacerda;Zona Rural;78250-000;1;1,37E+13;134265220;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5516237;Valdeci De Almeida Souza Me;Av A 21, Quadra2;MT;Cuiaba;Tres Barras;78058-513;1;2,35E+13;136063497;5534716;L6 BRNC BK CO Agil Trd e Dms
5516567;W.p De Souza & Cia Ltda Me;R D Pedro II 226;MT;Rondonopolis;Loteamento Kennedy;78700-412;1;1,77E+13;134810490;5534713;L6 BRNC BK CO Agil Atj
5516568;Jamilson Dos Santos Araujo;Av Irma Bernada 913;MT;Rondonopolis;Jardim Tropical;78715-194;1;2,13E+13;135606535;5534716;L6 BRNC BK CO Agil Trd e Dms
5516581;Edemaldo Laurindo Da Silva;Av Walter De Campos 1174, WQd41Lt11;MT;Comodoro;Cidade Verde;78310-000;1;2,80E+13;136903843;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5516598;M R Da Silva Oliveira Me;Avenida Jeronimo Samita Maia 925;MT;Alto Araguaia;Atlantico;78780-000;1;2,75E+13;136826032;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5516599;Ssm Restaurante Eireli Me;Av Carmindo de Campos 1941, Sala 1;MT;Cuiaba;Campo Velho;78065-300;1;1,98E+13;135341140;5534716;L6 BRNC BK CO Agil Trd e Dms
5516600;Mercado Oliveira EIRELI EPP;R Vinte E Sete De Setembro 85;MT;Cuiaba;Centro Norte;78005-050;1;2,61E+13;136470378;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5517100;Gislane Mattia De Oliveira;R 3A R Valmir Taborda Camara 1025;MT;Campos De Julio;Centro;78307-000;1;2,23E+13;135770262;5534716;L6 BRNC BK CO Agil Trd e Dms
5517102;Mercado Tradicao Ltda;R Dorvalino Minosso 1123, NE;MT;Campo Novo Do Parecis;Nossa Senhora Aparecida;78360-000;1;2,91E+13;137053975;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5517103;Gislaine Thais Da Silva;Tv Sao Joao 210;MT;Campo Novo Do Parecis;Boa Esperanca;78360-000;1;2,46E+13;136240992;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5517104;Vanebaldo Garcia De Farias Me;Rua Interna C SN, Qd18B Lt11;MT;Itiquira;Ouro Brando Do Sul;78790-000;1;2,66E+13;136601022;5534716;L6 BRNC BK CO Agil Trd e Dms
5517105;Uania Patricia Alves De Moraes;R Santa Catarina 368;MT;General Carneiro;Centro;78620-000;1;2,87E+13;137003943;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5517106;Vanderlei Basilio Dos Santos;Av Rachid J Mamed SN;MT;General Carneiro;Centro;78620-000;1;2,14E+13;135616603;5534716;L6 BRNC BK CO Agil Trd e Dms
5517120;Valdivino Teixeira De Araujo Me;Av Sem Denominacao 8;MT;General Carneiro;Cohab;78620-000;1;5,56E+12;132183340;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5517157;Josefa De Oliveira Martins;R Antonio Hortolani 1568, StWLt1Qd4;MT;Tangara Da Serra;Jardim Acacia;78300-000;1;2,69E+13;136682073;5534716;L6 BRNC BK CO Agil Trd e Dms
5517980;Tatiane De Oliveira Machado Alves;R Das Primaveras 5783;MT;Sinop;Jardim Primavera;78550-412;1;2,86E+13;136988490;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5518704;Bonfanti Junior Alimentos EIRELI ME;Av Rio Grande Do Sul 903, Tr;MT;Nova Xavantina;Centro;78690-000;1;2,74E+13;136794742;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5518705;E D L Soares Supermercado ME;Av Jorge Amado SN, Casa;MT;Nova Nazare;Centro;78638-000;1;2,81E+13;136925570;5534708;L6 BRNC BK CO Agil Trd e Cnv
5518715;Celia P Borges Mendes ME;Av Belem 354, Sala;MT;Nova Xavantina;Centro;78690-000;1;8,24E+12;133236781;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5518716;M Castro Da Silva E Cia Ltda ME;R Um 559;MT;Rondonopolis;Jd Residencial Mathias Neves;78716-442;1;2,39E+13;136106889;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5518720;Tulipa Padaria E Doceria Ltda;R Cte Balduino 571;MT;Caceres;Centro;78200-000;1;8,03E+11;131642456;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5520179;H S Supermercado Ltda;Tv Santa Maria 312, Letra E;MT;Feliz Natal;Centro;78885-000;1;2,86E+13;136980252;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5521234;J Bylica Piva Me;Avenida Do Pintado 2389, Qd6J Lt1;MT;Sapezal;Jd Sapezal;78365-000;1;2,38E+13;136200591;5534716;L6 BRNC BK CO Agil Trd e Dms
5521238;A De Melo Albuquerque Ramos Ltda Me;Rua Ceara 111, Setor N;MT;Comodoro;Jardim Mato Grosso;78310-000;1;2,21E+13;135731178;5534716;L6 BRNC BK CO Agil Trd e Dms
5525313;A P Emerenciano Silva Comercio Me;R Santa Catarina 17, Qd17 Lt17;MT;General Carneiro;Centro;78620-000;1;9,13E+12;136490239;5534710;L6 BRNC BK CO Agil Atc
5525758;Teixeira Neto & Teixeira Ltda ME;Avenida Santo Antonio 528, A;MT;Santo Antonio Do Leverger;Centro;78180-000;1;1,82E+13;135072948;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5525782;Marcio Junior Da Silva Maranguelo;Av Rio Arinos 650, N;MT;Juara;Centro;78575-000;1;2,80E+13;136901638;5534716;L6 BRNC BK CO Agil Trd e Dms
5525783;Eurico Padilha Da Cruz ME;R Porto Publico 4 SN;MT;Nobres;Centro;78460-000;1;1,09E+13;133717950;5534716;L6 BRNC BK CO Agil Trd e Dms
5525785;A B Dias Panificadora ME;R Vira Sol 61, N;MT;Juara;Residencial Porto Seguro;78575-000;1;2,80E+13;136891500;5534716;L6 BRNC BK CO Agil Trd e Dms
5525789;F Olivencia Mota ME;R Tiradentes SN;MT;Chapada Dos Guimaraes;Centro;78195-000;1;2,72E+13;136744109;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5526495;Farmacia Central Ltda ME;Av Carlos Hugueney 498;MT;Alto Araguaia;Centro;78780-000;1;9,56E+12;133556263;5534711;L6 BRNC BK CO Agil Far C
5526496;Rodinei De M Laras ME;Rua Primeira Km 30 6, Sl Coml;PA;Itaituba;Centro;68192-700;1;2,87E+13;155785737;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5526692;Alteni Borges De Oliveira Me;Rua Ponte Branca SN;MT;Alto Garcas;Indefinido;78770-000;1;2,81E+13;136922961;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5526705;Camila H De Castro Assis Eireli Me;Av Carlos Hugueney 189, Casa;MT;Alto Araguaia;Centro;78780-000;1;2,42E+13;136200648;5534711;L6 BRNC BK CO Agil Far C
5527469;Jose Carlos Alves Dos Santos;Av Sao Paulo 302;MT;Pontes E Lacerda;Centro;78250-000;1;2,33E+13;ISENTO;5534708;L6 BRNC BK CO Agil Trd e Cnv
5527470;Raquelina Correia De Moraes;Av V 2 383;MT;Cuiaba;Parque Nova Esperanca II;78099-357;1;2,91E+13;137054963;5534716;L6 BRNC BK CO Agil Trd e Dms
5527905;Casa De C Conv 02 Amigos Ltda Me;R Guilherme Goncalves Berigo SN;MT;Alto Araguaia;Gabiroba;78780-000;1;2,84E+13;136984819;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5531806;Casa De Carne Bistecao EIRELI ME;Av Ulisses Guimaraes 355;MT;Alta Floresta;Centro;78580-000;1;2,81E+13;136915400;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5532274;Volmir Antonio Boarbo;Av Pref Valdir Masutti 319, N;MT;Comodoro;Centro;78310-000;1;1,38E+13;134267362;5534716;L6 BRNC BK CO Agil Trd e Dms
5532407;Juba Supermercados Ltda;R Pedro Inocencio De Araujo 214;MT;Rio Branco;Centro;78275-000;1;3,55E+12;130897230;5534707;L6 BRNC BK CO Agil AS 5
5532769;Daniele S Willemann EIRELI EPP;R Alto Coite SN, Lt10 Qd35;MT;Varzea Grande;Jardim Ouro Verde;78148-080;1;2,78E+13;136955908;5534713;L6 BRNC BK CO Agil Atj
5532851;Jocilene Neres Da Cruz;Rod Br 163 1302, Km 17;PA;Trairao;Trairao;68198-000;1;2,47E+13;155232274;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5532922;L L J Supermercados Ltda EPP;Avenida Isidio Targa 59, W;MT;Lambari D Oeste;Ciderlandia;78278-000;1;2,92E+13;137064519;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5532924;C Ramos Leal Panificacao ME;Av Magalhaes Barata 93;PA;Trairao;Bela Vista;68198-000;1;2,69E+13;155504312;5534716;L6 BRNC BK CO Agil Trd e Dms
5532935;Daiane Da Cruz Ferreira Comercio ME;Rua Jacipora 393;MT;Jaciara;Santo Antonio;78820-000;1;2,89E+13;137027508;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5532936;Petroluz Caceres Auto Posto Ltda;Rua Avenida Sao Luiz 1000, A;MT;Caceres;Centro;78200-000;1;3,58E+12;136281702;5534708;L6 BRNC BK CO Agil Trd e Cnv
5538709;Francisco F Aguiar Servicos EIRELI;Av Dr Hugo De Mendonca 515;PA;Itaituba;Comercio;68180-005;1;3,49E+13;151922551;5534716;L6 BRNC BK CO Agil Trd e Dms
5564063;Auto Posto Everest Ltda;Rod Br 174 SN, Km30LjConv;MT;Caceres;Bairro Caramujo;78200-000;1;5,09E+12;132113139;5534708;L6 BRNC BK CO Agil Trd e Cnv
5570777;A M R Churrascaria Lanchonete Ltda;Rod Br 364 SN, Km 207;MT;Rondonopolis;Jardim Universitario;78750-181;1;1,09E+13;133719375;5534716;L6 BRNC BK CO Agil Trd e Dms
5570786;Rest E Churrascaria Galpao Ltda ME;R Traira 1789;MT;Sapezal;Jardim Ype;78365-000;1;1,22E+13;133946681;5534716;L6 BRNC BK CO Agil Trd e Dms
5570811;Jurcelino Inacio De Souza ME;R Pres Leite Figueiredo 451, Sl Tr;MT;Cuiaba;Dom Aquino;78015-025;1;1,30E+13;134094409;5534716;L6 BRNC BK CO Agil Trd e Dms
5570827;Coml De Comb Santa Edwiges Ltda;Av Tte Cel Duarte 154;MT;Cuiaba;Dom Aquino;78015-500;1;1,88E+12;132154145;5534708;L6 BRNC BK CO Agil Trd e Cnv
5575926;Estacao Lj Conveniencia EIRELI ME;Rod Palmiro Paes De Ba 1239, Sala 1;MT;Cuiaba;Jardim Mossoro;78090-855;1;2,34E+13;135955610;5534708;L6 BRNC BK CO Agil Trd e Cnv
5576491;Alessandra Barbosa De Souza;Av Brasil 180;MT;Brasnorte;Parque Das Nacoes;78350-000;1;1,77E+13;134791827;5534716;L6 BRNC BK CO Agil Trd e Dms
5578909;Claudionice De Franca Bochenek;R N 10, Qd 29;MT;Cuiaba;Parque Atalaia;78095-140;1;2,74E+13;136802753;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5578934;Siqueira Conveniencia Ltda EPP;Rua Dom Pedro II 1678, Anx Pos Sh;MT;Rondonopolis;Santa Cruz;78710-786;1;1,90E+13;135156203;5534708;L6 BRNC BK CO Agil Trd e Cnv
5578936;Jose Gabriel De Souza ME;Av Antartica 18, Qd 1;MT;Cuiaba;Residencial Sucuri;78042-202;1;2,00E+13;135371538;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5578938;Serve Bem EIRELI ME;R Sao Paulo 285;MT;Figueiropolis D Oeste;Centro;78290-000;1;2,94E+13;137093950;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5578942;Supermercado Godoi E Vidal Ltda;Av General Carneiro SN, Qd15 Lt16;MT;Barra Do Garcas;Jardim Nova Barra;78600-000;1;2,81E+13;136906508;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5578947;Julio Luiz De Souza;Av Jose Martins Monteiro 161, Casa;MT;Pontes E Lacerda;Vila Guapore;78250-000;1;1,42E+13;ISENTO;5534716;L6 BRNC BK CO Agil Trd e Dms
5580587;Rohrig & Rohrig Ltda ME;Av Parana 1001, Sala 1;MT;Canarana;Jardim Tropical;78640-000;1;4,21E+12;131994697;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
